id,season,year,name,full_name,url,status,category,prize,country,city
835,1986-1987,1986,Carlsberg Challenge,1986 Carlsberg Challenge,https://cuetracker.net/tournaments/carlsberg-challenge/1986/835,Professional,Invitational,31000.0,Ireland,Dublin
674,1986-1987,1986,Hong Kong Masters,1986 Hong Kong Masters,https://cuetracker.net/tournaments/hong-kong-masters/1986/674,Professional,Invitational,86800.0,Hong Kong,Hong Kong
750,1986-1987,1986,Malaysian Masters,1986 Malaysian Masters,https://cuetracker.net/tournaments/malaysian-masters/1986/750,Professional,Invitational,0.0,Malaysia,Kuala Lumpur
781,1986-1987,1986,China Masters,1986 China Masters,https://cuetracker.net/tournaments/china-masters/1986/781,Professional,Invitational,0.0,China,Shanghai
645,1986-1987,1986,Australian Professional Championship,1986 Australian Professional Championship,https://cuetracker.net/tournaments/australian-professional-championship/1986/645,Professional,Non-ranking,12268.0,Australia,Sydney
646,1986-1987,1986,Canadian Professional Championship,1986 Canadian Professional Championship,https://cuetracker.net/tournaments/canadian-professional-championship/1986/646,Professional,Non-ranking,12900.0,Canada,Toronto
647,1986-1987,1986,South African Professional Championship,1986 South African Professional Championship,https://cuetracker.net/tournaments/south-african-professional-championship/1986/647,Professional,Non-ranking,19650.0,South Africa,Johannesburg
664,1986-1987,1986,Thailand Masters,1986 Thailand Masters,https://cuetracker.net/tournaments/thailand-masters/1986/664,Professional,Invitational,0.0,Thailand,Bangkok
1037,1986-1987,1986,Australian Masters,1986 Australian Masters,https://cuetracker.net/tournaments/australian-masters/1986/1037,Professional,Invitational,16000.0,Australia,Sydney
1391,1986-1987,1986,Asian Championship,1986 Asian Championship,https://cuetracker.net/tournaments/asian-championship/1986/1391,Amateur,Continental Event,0.0,Sri Lanka,Unknown
696,1985-1986,1986,Pontins Professional,1986 Pontins Professional,https://cuetracker.net/tournaments/pontins-professional/1986/696,Professional,Non-ranking,0.0,Wales,Prestatyn
2562,1985-1986,1986,Pontins Spring Open,1986 Pontins Spring Open,https://cuetracker.net/tournaments/pontins-spring-open/1986/2562,Pro-am,Event,0.0,Wales,Prestatyn
2043,1985-1986,1986,Scottish Amateur Championship,1986 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/1986/2043,Amateur,National Championship,0.0,Scotland,Glasgow
1286,1985-1986,1986,WPBSA Pro Ticket Series 87/88- Event 4,1986 WPBSA Pro Ticket Series 87/88- Event 4,https://cuetracker.net/tournaments/wpbsa-pro-ticket-series-8788-event-4/1986/1286,Professional,Tour Qualifier,11700.0,England,Brean Sands
1283,1985-1986,1986,WPBSA Pro Ticket Series 87/88 - Event 3,1986 WPBSA Pro Ticket Series 87/88 - Event 3,https://cuetracker.net/tournaments/wpbsa-pro-ticket-series-8788-event-3/1986/1283,Professional,Tour Qualifier,12100.0,Wales,Barry Island
682,1985-1986,1986,Irish Professional Championship,1986 Irish Professional Championship,https://cuetracker.net/tournaments/irish-professional-championship/1986/682,Professional,Non-ranking,21100.0,Northern Ireland,Belfast
2044,1985-1986,1986,Northern Ireland Amateur Championship,1986 Northern Ireland Amateur Championship,https://cuetracker.net/tournaments/northern-ireland-amateur-championship/1986/2044,Amateur,National Championship,0.0,Northern Ireland,Unknown
649,1985-1986,1986,World Championship,1986 World Championship,https://cuetracker.net/tournaments/world-championship/1986/649,Professional,Ranking,349982.0,England,Sheffield
650,1985-1986,1986,Irish Masters,1986 Irish Masters,https://cuetracker.net/tournaments/irish-masters/1986/650,Professional,Invitational,77583.0,Ireland,Kill
2041,1985-1986,1986,Irish Amateur Championship,1986 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/1986/2041,Amateur,National Championship,0.0,Ireland,Malahide
679,1985-1986,1986,Scottish Professional Championship,1986 Scottish Professional Championship,https://cuetracker.net/tournaments/scottish-professional-championship/1986/679,Professional,Non-ranking,14000.0,Scotland,Edinburgh
680,1985-1986,1986,British Open,1986 British Open,https://cuetracker.net/tournaments/british-open/1986/680,Professional,Ranking,274995.0,England,Derby
686,1985-1986,1986,Welsh Professional Championship,1986 Welsh Professional Championship,https://cuetracker.net/tournaments/welsh-professional-championship/1986/686,Professional,Non-ranking,15000.0,Wales,Abertillery
683,1985-1986,1986,English Professional Championship,1986 English Professional Championship,https://cuetracker.net/tournaments/english-professional-championship/1986/683,Professional,Non-ranking,80000.0,England,Ipswitch
685,1985-1986,1986,Masters,1986 Masters,https://cuetracker.net/tournaments/masters/1986/685,Professional,Invitational,175000.0,England,London
695,1985-1986,1986,Belgian Classic,1986 Belgian Classic,https://cuetracker.net/tournaments/belgian-classic/1986/695,Professional,Invitational,40000.0,Belgium,Oostende
687,1985-1986,1986,Classic,1986 Classic,https://cuetracker.net/tournaments/classic/1986/687,Professional,Ranking,224977.0,England,Warrington
2030,1985-1986,1986,Australian Amateur Championship,1986 Australian Amateur Championship,https://cuetracker.net/tournaments/australian-amateur-championship/1986/2030,Amateur,National Championship,0.0,Australia,Unknown
1412,1985-1986,1986,Belgian Amateur Championship,1986 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/1986/1412,Amateur,National Championship,0.0,Belgium,Leuven
2491,1985-1986,1986,Canadian Championship,1986 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/1986/2491,Amateur,National Championship,0.0,Canada,
1886,1985-1986,1986,English Amateur Championship,1986 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/1986/1886,Amateur,National Championship,0.0,England,Various
1808,1985-1986,1986,Swedish Amateur Championship,1986 Swedish Amateur Championship,https://cuetracker.net/tournaments/swedish-amateur-championship/1986/1808,Amateur,National Championship,0.0,Sweden,Unknown
2142,1985-1986,1986,Watney's Open,1986 Watney's Open,https://cuetracker.net/tournaments/watneys-open/1986/2142,Pro-am,Event,0.0,England,London
1710,1985-1986,1986,Welsh Amateur Championship,1986 Welsh Amateur Championship,https://cuetracker.net/tournaments/welsh-amateur-championship/1986/1710,Amateur,National Championship,0.0,Wales,Unknown
618,1987-1988,1987,UK Championship,1987 UK Championship,https://cuetracker.net/tournaments/uk-championship/1987/618,Professional,Ranking,354998.0,England,Preston
1136,1987-1988,1987,World Amateur Championship - Men,1987 World Amateur Championship - Men,https://cuetracker.net/tournaments/world-amateur-championship-men/1987/1136,Amateur,World Event,0.0,India,Bangalore
670,1987-1988,1987,Canadian Masters,1987 Canadian Masters,https://cuetracker.net/tournaments/canadian-masters/1987/670,Professional,Invitational,75000.0,Canada,Toronto
619,1987-1988,1987,Grand Prix,1987 Grand Prix,https://cuetracker.net/tournaments/grand-prix/1987/619,Professional,Ranking,300012.0,England,Reading
2304,1987-1988,1987,Womens World Championship,1987 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/1987/2304,Amateur,World Event,0.0,England,Puckpool
1043,1987-1988,1987,Matchroom Trophy,1987 Matchroom Trophy,https://cuetracker.net/tournaments/matchroom-trophy/1987/1043,Professional,Invitational,125000.0,England,Southend
620,1987-1988,1987,International Open,1987 International Open,https://cuetracker.net/tournaments/international-open/1987/620,Professional,Ranking,199992.0,England,Stoke
836,1987-1988,1987,Carling Championships,1987 Carling Championships,https://cuetracker.net/tournaments/carling-championships/1987/836,Professional,Invitational,32650.0,Ireland,Dublin
1287,1987-1988,1987,WPBSA Pro Ticket Series 88/89 - Event 4,1987 WPBSA Pro Ticket Series 88/89 - Event 4,https://cuetracker.net/tournaments/wpbsa-pro-ticket-series-8889-event-4/1987/1287,Professional,Tour Qualifier,14900.0,Wales,Prestatyn
623,1987-1988,1987,Scottish Masters,1987 Scottish Masters,https://cuetracker.net/tournaments/scottish-masters/1987/623,Professional,Invitational,52000.0,Scotland,Glasgow
669,1987-1988,1987,Hong Kong Masters,1987 Hong Kong Masters,https://cuetracker.net/tournaments/hong-kong-masters/1987/669,Professional,Invitational,75000.0,Hong Kong,Hong Kong
668,1987-1988,1987,Tokyo Masters,1987 Tokyo Masters,https://cuetracker.net/tournaments/tokyo-masters/1987/668,Professional,Invitational,100000.0,Japan,Tokyo
624,1987-1988,1987,Australian Professional Championship,1987 Australian Professional Championship,https://cuetracker.net/tournaments/australian-professional-championship/1987/624,Professional,Non-ranking,9107.0,Australia,Sydney
625,1987-1988,1987,Canadian Professional Championship,1987 Canadian Professional Championship,https://cuetracker.net/tournaments/canadian-professional-championship/1987/625,Professional,Non-ranking,13600.0,Canada,Toronto
1197,1987-1988,1987,World Under-21 Championship - Men,1987 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/1987/1197,Amateur,World Event,0.0,England,Hastings
2064,1987-1988,1987,Australian Masters,1987 Australian Masters,https://cuetracker.net/tournaments/australian-masters/1987/2064,Professional,Invitational,88883.0,Australia,Sydney
2040,1987-1988,1987,Scottish Amateur Championship,1987 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/1987/2040,Amateur,National Championship,0.0,Scotland,Unknown
1254,1987-1988,1987,Asian Championship,1987 Asian Championship,https://cuetracker.net/tournaments/asian-championship/1987/1254,Amateur,Continental Event,0.0,Malaysia,Kuala Lumpur
648,1986-1987,1987,Pontins Professional,1987 Pontins Professional,https://cuetracker.net/tournaments/pontins-professional/1987/648,Professional,Non-ranking,5000.0,Wales,Prestatyn
2563,1986-1987,1987,Pontins Spring Open,1987 Pontins Spring Open,https://cuetracker.net/tournaments/pontins-spring-open/1987/2563,Pro-am,Event,0.0,Wales,Prestatyn
1284,1986-1987,1987,WPBSA Pro Ticket Series 88/89 - Event 3,1987 WPBSA Pro Ticket Series 88/89 - Event 3,https://cuetracker.net/tournaments/wpbsa-pro-ticket-series-8889-event-3/1987/1284,Professional,Tour Qualifier,11700.0,England,Brean Sands
1281,1986-1987,1987,WPBSA Pro Ticket Series 88/89 - Event 2,1987 WPBSA Pro Ticket Series 88/89 - Event 2,https://cuetracker.net/tournaments/wpbsa-pro-ticket-series-8889-event-2/1987/1281,Professional,Tour Qualifier,11700.0,England,Isle of Wight
629,1986-1987,1987,World Championship,1987 World Championship,https://cuetracker.net/tournaments/world-championship/1987/629,Professional,Ranking,400000.0,England,Sheffield
631,1986-1987,1987,Irish Masters,1987 Irish Masters,https://cuetracker.net/tournaments/irish-masters/1987/631,Professional,Invitational,90000.0,Ireland,Kill
989,1986-1987,1987,Kent Cup,1987 Kent Cup,https://cuetracker.net/tournaments/kent-cup/1987/989,Professional,Invitational,30000.0,China,Beijing
3270,1986-1987,1987,Professional Play-offs,1987 Professional Play-offs,https://cuetracker.net/tournaments/professional-play-offs/1987/3270,Professional,Tour Qualifier,0.0,England,Unknown
633,1986-1987,1987,British Open,1987 British Open,https://cuetracker.net/tournaments/british-open/1987/633,Professional,Ranking,300812.0,England,Derby
637,1986-1987,1987,Welsh Professional Championship,1987 Welsh Professional Championship,https://cuetracker.net/tournaments/welsh-professional-championship/1987/637,Professional,Non-ranking,20000.0,Wales,Newport
635,1986-1987,1987,English Professional Championship,1987 English Professional Championship,https://cuetracker.net/tournaments/english-professional-championship/1987/635,Professional,Non-ranking,86000.0,England,Ipswitch
2042,1986-1987,1987,Irish Amateur Championship,1987 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/1987/2042,Amateur,National Championship,0.0,Ireland,Malahide
634,1986-1987,1987,Irish Professional Championship,1987 Irish Professional Championship,https://cuetracker.net/tournaments/irish-professional-championship/1987/634,Professional,Non-ranking,23000.0,Northern Ireland,Antrim
632,1986-1987,1987,Scottish Professional Championship,1987 Scottish Professional Championship,https://cuetracker.net/tournaments/scottish-professional-championship/1987/632,Professional,Non-ranking,11000.0,Scotland,Glasgow
636,1986-1987,1987,Masters,1987 Masters,https://cuetracker.net/tournaments/masters/1987/636,Professional,Invitational,200000.0,England,London
638,1986-1987,1987,Classic,1987 Classic,https://cuetracker.net/tournaments/classic/1987/638,Professional,Ranking,249837.0,England,Blackpool
2029,1986-1987,1987,Australian Amateur Championship,1987 Australian Amateur Championship,https://cuetracker.net/tournaments/australian-amateur-championship/1987/2029,Amateur,National Championship,0.0,Australia,Unknown
1413,1986-1987,1987,Belgian Amateur Championship,1987 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/1987/1413,Amateur,National Championship,0.0,Belgium,Zele
1449,1986-1987,1987,Canadian Championship,1987 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/1987/1449,Pro-am,National Championship,0.0,Canada,Vancouver
1567,1986-1987,1987,Dutch Amateur Championship,1987 Dutch Amateur Championship,https://cuetracker.net/tournaments/dutch-amateur-championship/1987/1567,Amateur,National Championship,0.0,Netherlands,Gravenhage
1887,1986-1987,1987,English Amateur Championship,1987 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/1987/1887,Amateur,National Championship,0.0,England,Various
1539,1986-1987,1987,Malta Amateur Championship,1987 Malta Amateur Championship,https://cuetracker.net/tournaments/malta-amateur-championship/1987/1539,Amateur,National Championship,0.0,Malta,Unknown
630,1986-1987,1987,Matchroom League,1987 Matchroom League,https://cuetracker.net/tournaments/matchroom-league/1987/630,Professional,League,74800.0,,Various
1760,1986-1987,1987,Northern Ireland Amateur Championship,1987 Northern Ireland Amateur Championship,https://cuetracker.net/tournaments/northern-ireland-amateur-championship/1987/1760,Amateur,National Championship,0.0,Northern Ireland,Unknown
